   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
188             ,    6 56 28 ,   88 31 55,     34.014,      0.000,      0.000,        4.109,       33.753,      0.871
189             ,    4 27 07 ,   89 33 40,     37.467,      0.000,      0.000,        2.908,       37.353,      0.287
190             ,   17 21 22 ,   84 05 21,     33.658,      0.000,      0.000,        9.987,       31.954,      3.466
191             ,   24 57 21 ,   81 16 15,     35.452,      0.000,      0.000,       14.785,       31.770,      5.380
192             ,   29 32 42 ,   79 27 57,     38.141,      0.000,      0.000,       18.491,       32.622,      6.973
193             ,   25 14 41 ,   80 18 42,     47.598,      0.000,      0.000,       20.010,       42.438,      8.010
194             ,   24 07 48 ,   80 05 41,     47.610,      0.000,      0.000,       19.173,       42.802,      8.190
195             ,   19 46 36 ,   81 56 53,     44.980,      0.000,      0.000,       15.069,       41.910,      6.300
196             ,   15 14 57 ,   83 51 07,     43.191,      0.000,      0.000,       11.295,       41.430,      4.626
197             ,   11 39 49 ,   85 28 25,     41.882,      0.000,      0.000,        8.441,       40.889,      3.305
198             ,    8 42 25 ,   86 47 23,     41.435,      0.000,      0.000,        6.263,       40.893,      2.320
199             ,    4 09 15 ,   89 09 13,     39.994,      0.000,      0.000,        2.897,       39.884,      0.591
200             ,    1 20 36 ,   90 24 32,     41.007,      0.000,      0.000,        0.961,       40.995,     -0.293
201             ,   24 15 53 ,   80 32 58,     46.431,      0.000,      0.000,       18.822,       41.754,      7.624
202             ,   21 40 54 ,   81 40 40,     44.324,      0.000,      0.000,       16.203,       40.755,      6.416
203             ,   17 36 55 ,   83 15 16,     41.993,      0.000,      0.000,       12.620,       39.747,      4.933
204             ,   13 12 29 ,   85 08 16,     40.392,      0.000,      0.000,        9.196,       39.182,      3.424
205             ,    8 59 13 ,   86 14 16,     50.325,      0.000,      0.000,        7.844,       49.600,      3.302
206             ,    4 15 36 ,   88 27 31,     49.462,      0.000,      0.000,        3.673,       49.307,      1.331
207             ,    1 41 38 ,   89 36 37,     50.765,      0.000,      0.000,        1.501,       50.742,      0.345
208             ,  358 02 46 ,   91 28 56,     52.969,      0.000,      0.000,       -1.805,       52.921,     -1.370
209             ,  357 40 04 ,   91 22 05,     55.323,      0.000,      0.000,       -2.250,       55.262,     -1.321
210             ,  357 31 19 ,   91 19 03,     56.374,      0.000,      0.000,       -2.437,       56.306,     -1.296
211             ,  358 45 22 ,   90 40 14,     56.420,      0.000,      0.000,       -1.225,       56.403,     -0.660
212             ,    3 01 45 ,   88 21 50,     63.939,      0.000,      0.000,        3.378,       63.823,      1.826
213             ,    7 25 09 ,   86 19 21,     65.060,      0.000,      0.000,        8.384,       64.382,      4.173
214             ,   15 36 21 ,   82 43 34,     69.151,      0.000,      0.000,       18.453,       66.065,      8.756
215             ,   17 45 00 ,   82 05 55,     62.525,      0.000,      0.000,       18.881,       58.983,      8.595
216             ,   20 40 19 ,   81 09 43,     55.429,      0.000,      0.000,       19.335,       51.245,      8.516
217             ,   19 01 00 ,   81 52 38,     54.379,      0.000,      0.000,       17.541,       50.896,      7.684
218             ,   16 36 32 ,   82 34 52,     61.591,      0.000,      0.000,       17.458,       58.527,      7.953
219             ,   14 33 40 ,   83 16 51,     68.018,      0.000,      0.000,       16.983,       65.381,      7.958
220             ,   14 33 39 ,   83 35 00,     60.067,      0.000,      0.000,       15.007,       57.773,      6.713
221             ,   14 33 38 ,   84 08 47,     43.021,      0.000,      0.000,       10.759,       41.422,      4.388
222             ,   14 33 37 ,   84 31 43,     40.863,      0.000,      0.000,       10.226,       39.370,      3.896
223             ,   14 33 38 ,   84 53 04,     35.773,      0.000,      0.000,        8.958,       34.486,      3.190
224             ,   11 25 00 ,   86 37 29,     32.938,      0.000,      0.000,        6.509,       32.230,      1.939
225             ,   11 25 00 ,   85 54 40,     39.910,      0.000,      0.000,        7.880,       39.021,      2.846
226             ,   11 25 01 ,   85 19 35,     44.364,      0.000,      0.000,        8.753,       43.342,      3.615
227             ,   11 25 01 ,   85 04 02,     51.691,      0.000,      0.000,       10.194,       50.481,      4.445
228             ,   11 25 01 ,   84 38 08,     66.727,      0.000,      0.000,       13.151,       65.120,      6.238
229             ,    7 11 51 ,   86 24 47,     65.192,      0.000,      0.000,        8.152,       64.552,      4.079
230             ,    7 11 51 ,   86 46 10,     56.575,      0.000,      0.000,        7.077,       56.040,      3.188
231             ,    7 11 51 ,   87 09 18,     49.065,      0.000,      0.000,        6.140,       48.618,      2.435
232             ,    7 11 47 ,   88 01 03,     38.523,      0.000,      0.000,        4.823,       38.197,      1.333
233             ,    2 28 14 ,   90 00 01,     39.658,      0.000,      0.000,        1.710,       39.621,     -0.000
234             ,    2 28 14 ,   89 20 36,     49.318,      0.000,      0.000,        2.126,       49.269,      0.565
235             ,    2 28 14 ,   88 46 18,     57.527,      0.000,      0.000,        2.479,       57.460,      1.233
236             ,  359 32 25 ,   90 13 44,     57.062,      0.000,      0.000,       -0.458,       57.060,     -0.228
237             ,  359 32 25 ,   90 44 25,     50.565,      0.000,      0.000,       -0.406,       50.559,     -0.653
238             ,  359 32 25 ,   90 59 23,     48.198,      0.000,      0.000,       -0.386,       48.189,     -0.832
239             ,  354 04 58 ,   91 44 38,     61.835,      0.000,      0.000,       -6.372,       61.477,     -1.882
1               ,  174 04 58 ,   88 20 53,          0,      0.000,      0.000,            0,            0,          0
1               ,  174 04 58 ,   88 15 18,          0,      0.000,      0.000,            0,            0,          0
240             ,  174 04 58 ,   88 15 19,     61.836,      0.000,      0.000,       -0.000,       -0.000,      0.001
241             ,  124 52 55 ,   71 53 25,     32.555,      0.000,      0.000,       19.012,       43.782,      8.238
242             ,  130 38 06 ,   73 52 11,     27.744,      0.000,      0.000,       13.854,       44.121,      5.826
243             ,  138 49 18 ,   76 23 06,     25.030,      0.000,      0.000,        9.645,       43.168,      4.010
