   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
1179            ,  357 38 32 ,   97 16 18,      9.593,      0.000,      0.000,       34.081,      326.071,      0.641
1180            ,  339 33 30 ,   97 07 24,     10.146,      0.000,      0.000,       30.957,      325.997,      0.597
1181            ,  322 10 15 ,   95 23 30,     12.390,      0.000,      0.000,       26.908,      326.306,      0.691
1182            ,  313 47 32 ,   93 33 51,     16.940,      0.000,      0.000,       22.268,      328.263,      0.802
1183            ,  307 01 04 ,   92 56 20,     19.922,      0.000,      0.000,       18.587,      328.541,      0.834
1184            ,  302 29 55 ,   92 25 10,     24.411,      0.000,      0.000,       13.903,      329.667,      0.825
1185            ,  298 25 59 ,   92 23 15,     25.098,      0.000,      0.000,       12.422,      328.502,      0.810
1186            ,  301 45 26 ,   92 44 18,     21.254,      0.000,      0.000,       16.421,      327.737,      0.840
1187            ,  309 00 00 ,   93 24 07,     17.611,      0.000,      0.000,       20.810,      327.627,      0.810
1188            ,  315 23 06 ,   94 17 26,     14.378,      0.000,      0.000,       24.403,      326.769,      0.780
1189            ,  332 59 31 ,   97 25 44,      9.456,      0.000,      0.000,       30.215,      324.917,      0.633
1190            ,  358 09 28 ,   97 58 55,      8.369,      0.000,      0.000,       34.206,      324.847,      0.693
1191            ,   12 59 26 ,   98 03 46,      8.090,      0.000,      0.000,       36.273,      324.368,      0.721
1192            ,  356 05 10 ,   98 36 04,      7.792,      0.000,      0.000,       33.947,      324.249,      0.690
1193            ,  329 34 43 ,   99 08 31,      7.540,      0.000,      0.000,       30.703,      322.982,      0.657
1194            ,  306 24 37 ,   97 38 18,      8.999,      0.000,      0.000,       27.295,      321.857,      0.659
1195            ,  292 23 15 ,   95 46 08,     11.813,      0.000,      0.000,       23.605,      321.039,      0.668
1196            ,  284 27 35 ,   94 17 10,     15.434,      0.000,      0.000,       19.569,      320.406,      0.702
1197            ,  278 56 35 ,   93 03 25,     21.281,      0.000,      0.000,       13.480,      319.866,      0.720
1198            ,  275 55 47 ,   94 30 29,     20.474,      0.000,      0.000,       14.171,      318.672,      0.246
1199            ,  271 39 33 ,   96 29 46,     19.825,      0.000,      0.000,       14.783,      317.133,     -0.388
1200            ,  275 16 04 ,   97 34 14,     16.539,      0.000,      0.000,       18.147,      318.068,     -0.324
1201            ,  282 15 20 ,   98 49 00,     12.828,      0.000,      0.000,       22.085,      319.254,     -0.111
1202            ,  295 57 09 ,  101 25 41,      9.012,      0.000,      0.000,       26.531,      320.428,      0.070
1203            ,  312 21 26 ,  102 39 32,      7.521,      0.000,      0.000,       29.050,      321.507,      0.207
1204            ,  337 43 40 ,  102 38 25,      6.812,      0.000,      0.000,       31.953,      322.714,      0.365
1205            ,  353 41 28 ,  101 02 07,      7.180,      0.000,      0.000,       33.698,      323.568,      0.481
1206            ,   13 44 10 ,   98 45 30,      8.001,      0.000,      0.000,       36.350,      324.244,      0.637
1207            ,  328 14 58 ,   97 44 27,      8.697,      0.000,      0.000,       29.938,      323.891,      0.684
1208            ,  310 07 00 ,   96 38 19,     10.244,      0.000,      0.000,       26.691,      323.119,      0.671
1209            ,  299 17 26 ,   95 13 25,     13.014,      0.000,      0.000,       23.170,      322.903,      0.671
1210            ,  291 10 38 ,   93 49 40,     17.566,      0.000,      0.000,       18.129,      322.895,      0.683
1211            ,  286 00 41 ,   92 55 03,     24.037,      0.000,      0.000,       11.398,      323.185,      0.632
1212            ,   14 12 21 ,  101 31 42,      6.239,      0.000,      0.000,       35.973,      322.489,      0.608
1213            ,  342 13 14 ,  108 03 29,      4.572,      0.000,      0.000,       33.145,      320.702,      0.438
1214            ,  297 54 12 ,  105 45 26,      6.042,      0.000,      0.000,       29.334,      319.284,      0.215
1215            ,  277 38 35 ,  100 35 47,     10.247,      0.000,      0.000,       24.490,      317.902,     -0.029
1216            ,  270 01 31 ,   97 44 09,     16.022,      0.000,      0.000,       18.597,      316.570,     -0.301
1217            ,  267 01 28 ,   95 54 41,     26.416,      0.000,      0.000,        8.232,      315.199,     -0.865
1218            ,  265 18 53 ,   96 57 14,     18.753,      0.000,      0.000,       15.920,      315.042,     -0.415
1219            ,  261 13 47 ,   99 23 01,     11.937,      0.000,      0.000,       22.833,      314.767,     -0.091
1220            ,  261 14 20 ,  105 00 17,      6.578,      0.000,      0.000,       28.193,      315.595,      0.152
1221            ,  254 20 46 ,  122 58 34,      2.708,      0.000,      0.000,       32.285,      315.950,      0.382
1222            ,  103 32 51 ,  122 56 36,      2.283,      0.000,      0.000,       36.335,      316.114,      0.614
1223            ,  162 37 39 ,  101 34 07,      6.103,      0.000,      0.000,       36.258,      310.857,      0.632
1224            ,  204 18 11 ,  102 40 59,      6.791,      0.000,      0.000,       31.746,      310.525,      0.364
1225            ,  230 00 01 ,  100 11 40,      9.928,      0.000,      0.000,       26.988,      310.282,      0.098
1226            ,  241 17 44 ,   98 13 24,     13.775,      0.000,      0.000,       22.515,      310.015,     -0.115
1227            ,  247 48 54 ,   96 52 37,     18.359,      0.000,      0.000,       17.596,      309.681,     -0.343
1228            ,  250 24 53 ,   95 48 58,     25.536,      0.000,      0.000,       10.538,      308.047,     -0.732
1229            ,  247 14 26 ,   95 33 36,     28.013,      0.000,      0.000,        8.763,      305.777,     -0.859
1230            ,  241 19 18 ,   96 19 33,     20.587,      0.000,      0.000,       16.522,      306.744,     -0.413
1231            ,  233 16 44 ,   96 39 26,     18.043,      0.000,      0.000,       20.108,      305.847,     -0.236
1232            ,  221 54 02 ,   97 11 14,     15.129,      0.000,      0.000,       24.448,      305.391,     -0.037
1233            ,  204 47 52 ,   97 47 07,     12.127,      0.000,      0.000,       29.433,      305.655,      0.213
1234            ,  184 44 16 ,   97 10 26,     11.191,      0.000,      0.000,       33.556,      305.498,      0.458
1235            ,  170 05 55 ,   96 03 45,     11.525,      0.000,      0.000,       36.443,      305.273,      0.638
1236            ,  173 15 17 ,   94 08 50,     16.745,      0.000,      0.000,       36.434,      299.978,      0.644
1237            ,  185 59 36 ,   94 48 56,     17.284,      0.000,      0.000,       32.674,      299.434,      0.405
1238            ,  199 21 27 ,   95 31 19,     17.223,      0.000,      0.000,       28.790,      300.389,      0.198
1239            ,  208 59 06 ,   95 32 03,     19.341,      0.000,      0.000,       25.144,      299.723,     -0.010
1240            ,  218 48 48 ,   95 14 11,     22.914,      0.000,      0.000,       20.170,      298.783,     -0.236
1241            ,  217 51 59 ,   94 32 57,     28.078,      0.000,      0.000,       17.292,      294.467,     -0.372
1242            ,  204 10 39 ,   94 49 53,     21.767,      0.000,      0.000,       25.590,      296.776,      0.022
1243            ,  194 21 30 ,   94 49 41,     19.335,      0.000,      0.000,       29.695,      297.899,      0.228
1244            ,  185 18 45 ,   94 26 20,     18.625,      0.000,      0.000,       32.753,      298.074,      0.414
1245            ,  174 05 05 ,   93 41 38,     18.933,      0.000,      0.000,       36.420,      297.770,      0.636
1246            ,  175 39 38 ,   92 43 01,     25.649,      0.000,      0.000,       36.411,      291.016,      0.640
1247            ,  194 49 37 ,   93 43 52,     26.599,      0.000,      0.000,       27.680,      290.904,      0.125
1248            ,  205 11 59 ,   93 57 56,     28.649,      0.000,      0.000,       22.304,      290.703,     -0.126
1249            ,  212 59 17 ,   94 16 05,     28.765,      0.000,      0.000,       18.855,      292.502,     -0.285
1250            ,  218 19 15 ,   94 10 03,     31.419,      0.000,      0.000,       15.042,      291.978,     -0.428
