   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
1183            ,  226 03 27 ,   76 33 46,     32.169,      0.000,      0.000,       -4.607,      289.639,      8.639
1184            ,  222 02 24 ,   74 56 07,     35.472,      0.000,      0.000,       -5.016,      285.913,     10.383
1185            ,  217 42 05 ,   76 40 40,     33.609,      0.000,      0.000,       -2.079,      285.476,      8.908
1186            ,  216 24 42 ,   76 44 10,     39.817,      0.000,      0.000,       -5.083,      280.163,     10.299
1187            ,  209 49 51 ,   78 41 09,     46.639,      0.000,      0.000,       -4.828,      271.679,     10.313
1188            ,  210 12 20 ,   79 19 38,     45.255,      0.000,      0.000,       -4.453,      272.918,      9.544
1189            ,  206 02 30 ,   80 07 42,     52.742,      0.000,      0.000,       -4.891,      264.666,     10.206
1190            ,  216 03 42 ,   77 24 45,     32.433,      0.000,      0.000,       -0.711,      285.764,      8.231
1191            ,  206 53 14 ,   81 28 58,     27.574,      0.000,      0.000,        5.589,      287.030,      5.247
1192            ,  197 51 52 ,   86 01 20,     24.654,      0.000,      0.000,       10.377,      287.943,      2.873
1193            ,  189 17 17 ,   90 28 59,     23.363,      0.000,      0.000,       14.151,      288.296,      0.966
1194            ,  180 52 53 ,   94 43 42,     23.071,      0.000,      0.000,       17.568,      288.362,     -0.739
1195            ,  182 19 46 ,   97 42 57,     18.022,      0.000,      0.000,       17.196,      293.507,     -1.257
1196            ,  192 18 38 ,   91 52 36,     19.003,      0.000,      0.000,       13.872,      292.796,      0.541
1197            ,  204 10 40 ,   85 31 59,     20.898,      0.000,      0.000,        9.388,      292.345,      2.791
1198            ,  211 53 10 ,   80 56 41,     24.856,      0.000,      0.000,        4.956,      290.510,      5.075
1199            ,  218 00 58 ,   77 31 46,     29.829,      0.000,      0.000,       -0.016,      288.406,      7.604
1200            ,  221 56 37 ,   74 55 03,     35.488,      0.000,      0.000,       -4.981,      285.865,     10.397
