   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
1347            ,  158 18 52 ,   83 13 57,     14.675,      0.000,      0.000,      -21.161,       78.875,      4.250
1348            ,  162 36 09 ,   85 22 58,     16.515,      0.000,      0.000,      -21.624,       76.708,      3.850
1349            ,  158 36 51 ,   83 03 13,     16.752,      0.000,      0.000,      -20.482,       76.933,      4.546
1350            ,  159 50 05 ,   82 49 11,     17.398,      0.000,      0.000,      -20.595,       76.213,      4.695
1351            ,  164 15 20 ,   85 41 00,     17.376,      0.000,      0.000,      -21.844,       75.740,      3.828
1352            ,  168 19 46 ,   88 05 56,     18.131,      0.000,      0.000,      -22.880,       74.670,      3.122
1353            ,  171 04 24 ,   89 33 46,     20.040,      0.000,      0.000,      -23.436,       72.620,      2.673
1354            ,  174 32 32 ,   91 55 08,     21.485,      0.000,      0.000,      -24.504,       71.042,      1.801
1355            ,  177 17 58 ,   93 56 48,     22.475,      0.000,      0.000,      -25.489,       70.020,      0.973
1356            ,  176 41 01 ,   95 22 28,     16.662,      0.000,      0.000,      -25.586,       75.856,      0.960
1357            ,  174 36 33 ,   99 42 44,     11.261,      0.000,      0.000,      -25.503,       81.366,      0.621
1358            ,  169 08 14 ,  109 18 13,      6.472,      0.000,      0.000,      -25.395,       86.418,      0.381
1359            ,  154 58 35 ,  128 22 28,      3.746,      0.000,      0.000,      -25.304,       89.756,      0.195
1360            ,  114 04 53 ,  151 22 13,      2.885,      0.000,      0.000,      -25.284,       91.853,     -0.012
1361            ,   19 01 37 ,  124 41 29,      4.022,      0.000,      0.000,      -25.468,       95.543,      0.231
1362            ,   21 09 17 ,  101 40 49,      6.406,      0.000,      0.000,      -24.282,       98.267,      1.223
1363            ,   48 55 36 ,  111 34 03,      3.600,      0.000,      0.000,      -24.022,       94.616,      1.197
1364            ,  127 44 07 ,  111 31 51,      3.660,      0.000,      0.000,      -23.854,       90.333,      1.177
1365            ,  155 17 11 ,   98 50 05,      6.649,      0.000,      0.000,      -23.799,       86.448,      1.499
1366            ,  167 47 54 ,   94 05 42,     11.761,      0.000,      0.000,      -24.066,       80.951,      1.680
1367            ,  173 39 22 ,   91 39 07,     19.696,      0.000,      0.000,      -24.370,       72.849,      1.953
1368            ,  166 26 13 ,   88 08 10,     16.497,      0.000,      0.000,      -22.679,       76.389,      3.057
1369            ,  157 55 37 ,   86 19 11,     12.546,      0.000,      0.000,      -21.841,       80.814,      3.326
1370            ,  146 06 19 ,   85 07 12,      9.237,      0.000,      0.000,      -21.413,       84.777,      3.306
1371            ,  123 50 46 ,   82 50 29,      6.392,      0.000,      0.000,      -21.278,       88.884,      3.317
1372            ,   91 41 15 ,   83 55 33,      5.600,      0.000,      0.000,      -20.980,       92.253,      3.113
1373            ,   56 44 31 ,   83 54 10,      5.795,      0.000,      0.000,      -21.727,       95.577,      3.136
1374            ,   35 56 54 ,   84 18 54,      8.134,      0.000,      0.000,      -21.794,       98.969,      3.326
1375            ,   39 25 09 ,   80 12 01,      8.976,      0.000,      0.000,      -20.930,       99.249,      4.048
1376            ,   56 04 52 ,   77 17 42,      7.113,      0.000,      0.000,      -20.788,       96.289,      4.085
1377            ,   77 31 25 ,   76 24 40,      7.330,      0.000,      0.000,      -19.589,       93.956,      4.242
1378            ,  104 37 54 ,   74 43 20,      7.256,      0.000,      0.000,      -19.773,       90.649,      4.432
1379            ,  124 29 03 ,   74 43 52,      8.361,      0.000,      0.000,      -19.897,       87.850,      4.722
1380            ,  134 07 20 ,   75 38 18,     10.548,      0.000,      0.000,      -19.210,       85.303,      5.137
1381            ,  141 50 29 ,   76 56 23,     12.356,      0.000,      0.000,      -19.109,       82.952,      5.312
1382            ,  152 25 01 ,   79 20 09,     15.049,      0.000,      0.000,      -19.698,       79.308,      5.305
1383            ,  144 13 55 ,   75 24 47,     16.250,      0.000,      0.000,      -17.354,       79.657,      6.613
1384            ,  140 11 28 ,   74 01 37,     15.330,      0.000,      0.000,      -17.110,       81.095,      6.739
1385            ,  136 19 37 ,   72 50 03,     12.869,      0.000,      0.000,      -18.055,       83.523,      6.318
1386            ,  125 53 34 ,   70 48 36,     11.156,      0.000,      0.000,      -18.011,       86.240,      6.187
