   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
788             ,  190 08 31 ,   76 46 52,     29.692,      0.000,      0.000,       -5.832,      160.252,      6.764
790             ,  184 46 31 ,   75 10 03,     15.884,      2.000,      0.000,       -2.020,      173.404,      2.041
791             ,  191 40 39 ,   75 03 20,     16.577,      2.000,      0.000,       -3.984,      173.021,      2.249
792             ,  197 42 38 ,   76 27 56,     17.061,      2.000,      0.000,       -5.788,      172.904,      1.967
793             ,  205 23 33 ,   77 01 05,     17.945,      2.000,      0.000,       -8.241,      172.908,      2.006
794             ,  214 41 59 ,   77 15 10,     19.395,      2.000,      0.000,      -11.511,      173.153,      2.254
795             ,  222 29 26 ,   78 43 29,     21.403,      2.000,      0.000,      -14.920,      173.227,      2.159
796             ,  224 58 59 ,   79 17 29,     22.756,      2.000,      0.000,      -16.548,      172.890,      2.203
797             ,  222 19 35 ,   78 52 43,     24.563,      2.000,      0.000,      -16.971,      170.887,      2.712
798             ,  217 32 24 ,   79 49 36,     23.443,      2.000,      0.000,      -14.802,      170.409,      2.115
799             ,  212 04 41 ,   78 53 08,     22.624,      2.000,      0.000,      -12.532,      169.895,      2.336
800             ,  206 15 22 ,   77 47 02,     21.495,      2.000,      0.000,      -10.036,      169.865,      2.523
801             ,  203 36 19 ,   78 22 20,     20.631,      2.000,      0.000,       -8.834,      170.189,      2.133
802             ,  183 34 49 ,   76 20 24,     16.383,      2.000,      0.000,       -1.736,      172.817,      1.843
803             ,  191 21 41 ,   72 46 00,     32.297,      2.000,      0.000,       -6.819,      158.463,      7.543
804             ,  189 33 35 ,   74 25 30,     37.056,      2.000,      0.000,       -6.670,      153.506,      7.924
805             ,  188 18 33 ,   75 50 23,     39.998,      2.000,      0.000,       -6.347,      150.330,      7.759
806             ,  194 35 03 ,   74 17 35,     38.149,      2.000,      0.000,       -9.989,      153.165,      8.302
807             ,  199 06 18 ,   75 32 20,     40.273,      2.000,      0.000,      -13.506,      151.856,      8.032
808             ,  200 26 03 ,   74 34 33,     37.823,      2.000,      0.000,      -13.472,      154.539,      8.034
809             ,  203 01 07 ,   73 58 04,     35.993,      2.000,      0.000,      -14.269,      156.867,      7.915
810             ,  205 03 30 ,   73 36 52,     33.565,      2.000,      0.000,      -14.381,      159.534,      7.443
811             ,  209 12 16 ,   73 04 09,     31.956,      2.000,      0.000,      -15.659,      162.020,      7.281
812             ,  211 42 08 ,   72 49 54,     31.743,      2.000,      0.000,      -16.680,      162.902,      7.344
813             ,  234 07 16 ,   85 32 44,     31.400,      0.000,      0.000,      -26.107,      170.358,      2.413
814             ,  162 31 07 ,   82 09 44,      5.292,      0.000,      0.000,        0.833,      183.705,      0.696
815             ,  245 27 55 ,   89 23 40,     27.253,      0.000,      0.000,      -25.533,      177.390,      0.262
816             ,  195 37 30 ,  105 14 21,      4.677,      0.000,      0.000,       -1.958,      184.360,     -1.255
715             ,   54 07 16 ,  105 13 40,          0,      0.000,      0.000,            0,            0,          0
715             ,   54 07 16 ,  105 14 15,          0,      0.000,      0.000,            0,            0,          0
715             ,   54 07 16 ,   94 27 10,          0,      0.000,      0.000,            0,            0,          0
715             ,   54 07 16 ,   94 27 11,          0,      0.000,      0.000,            0,            0,          0
715             ,   54 07 16 ,   94 27 10,          0,      0.000,      0.000,            0,            0,          0
818             ,   54 07 17 ,   94 27 10,     31.365,      0.000,      0.000,       -0.742,      188.706,     -0.025
819             ,   41 29 28 ,  105 14 44,     12.359,      0.000,      0.000,      -18.179,      179.311,     -0.840
820             ,   41 40 12 ,  110 49 49,      9.722,      0.000,      0.000,      -20.038,      177.167,     -1.047
821             ,   44 03 59 ,  118 00 30,      7.548,      0.000,      0.000,      -21.444,      175.167,     -1.135
822             ,   50 24 49 ,  123 33 55,      6.299,      0.000,      0.000,      -22.034,      173.724,     -1.072
823             ,   51 28 04 ,  129 44 38,      4.966,      0.000,      0.000,      -23.092,      172.758,     -0.765
824             ,   37 26 06 ,  140 57 47,      4.552,      0.000,      0.000,      -24.336,      172.656,     -1.126
825             ,   33 47 48 ,  144 51 33,      1.824,      0.000,      0.000,      -25.495,      171.251,      0.919
826             ,  160 40 12 ,  127 20 18,      2.489,      0.000,      0.000,      -25.424,      168.512,      0.900
827             ,  170 13 10 ,  110 22 50,      4.267,      0.000,      0.000,      -25.400,      166.437,      0.924
828             ,  174 46 22 ,   99 49 26,      8.477,      0.000,      0.000,      -25.318,      162.061,      0.964
829             ,  174 38 40 ,   99 50 51,      8.339,      0.000,      0.000,      -25.312,      162.199,      0.984
830             ,  176 52 25 ,   96 15 18,     13.098,      0.000,      0.000,      -25.369,      157.379,      0.983
831             ,  177 02 22 ,   94 44 56,     16.580,      0.000,      0.000,      -25.226,      153.878,      1.037
832             ,  178 10 03 ,   93 41 21,     21.297,      0.000,      0.000,      -25.399,      149.137,      1.040
833             ,  173 42 28 ,   91 21 44,     20.195,      0.000,      0.000,      -23.866,      150.311,      1.930
834             ,  170 21 36 ,   88 42 47,     19.255,      0.000,      0.000,      -22.855,      151.400,      2.842
835             ,  165 42 17 ,   86 44 11,     16.941,      0.000,      0.000,      -21.903,      153.990,      3.374
836             ,  160 51 04 ,   82 48 36,     16.076,      0.000,      0.000,      -20.847,      155.312,      4.422
837             ,  157 25 55 ,   80 11 52,     16.083,      0.000,      0.000,      -19.997,      155.744,      5.148
838             ,  151 38 10 ,   76 02 18,     16.712,      0.000,      0.000,      -18.374,      156.108,      6.442
839             ,  147 13 43 ,   73 35 11,     18.706,      0.000,      0.000,      -16.366,      155.291,      7.696
840             ,  142 27 02 ,   72 40 36,     16.506,      0.000,      0.000,      -16.476,      157.886,      7.325
841             ,  125 19 34 ,   65 15 47,     11.125,      0.000,      0.000,      -17.835,      164.537,      7.065
842             ,  114 47 33 ,   69 12 46,      7.772,      0.000,      0.000,      -19.482,      167.332,      5.168
